11,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""9700""",Sep-02," ""7000""",1472140236," ""7"""
12,U22K1SX9N," ""kobe"""," ""belem"""," ""6"""," ""3000""",Sep-02," ""1000""",1472140319," """""
13,U22K1SX9N," ""kobe"""," ""rosarioe"""," ""6"""," ""3000""",Sep-02," ""4000""",1472140638," """""
14,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
15,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
16,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140926," """""
17,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""13200""",Sep-02,,1472140968," """""
18,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""13200""",Sep-02,,1472141467," """""
19,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""6000""",Sep-02,,1472141531,
20,U22K1SX9N," ""chicago""",," ""6"""," ""6000""",Sep-02,,1472147930,
21,U22K1SX9N," ""chicago""",," ""2"""," ""6000""",Sep-02,,1472147938,
22,U22K1SX9N," ""chicago""",,,,Sep-02,,1472147939,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""Beijing"""," ""Toronto"""," ""1"""," ""5800""",immediately," ""1""",1472226619," ""1"""
1,U22K1SX9N," ""Beijing"""," ""indianapolis"""," ""2"""," ""5800""",immediately," ""3000""",1472228870," ""1"""
2,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""7000""",1472226026," ""1"""
3,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""500""",1472226052," ""1"""
4,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""4500""",1472226060," ""12"""
5,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""4000""",1472226061," ""12"""
6,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""3000""",1472226061," ""2"""
7,U22K1SX9N," ""la paz"""," ""nagoya"""," ""1"""," ""5800""",Sep-02," ""5000""",1472226062," ""2"""
8,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""6000""",1472226110," ""2"""
9,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""7000""",1472226199," ""2"""
10,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""8500""",1472226199," ""1"""
11,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""7000""",1472226200," ""7"""
12,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""1000""",1472226200," """""
13,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""5800""",Sep-02," ""4000""",1472226205," """""
14,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""3000""",Sep-02,,1472226225," """""
15,U22K1SX9N," ""la paz"""," ""indianapolis"""," ""1"""," ""3000""",Sep-02,,1472226252," """""
16,U22K1SX9N," ""kobe"""," ""kingston"""," ""1"""," ""5800""",Sep-02,,1472226654," """""
17,U22K1SX9N," ""kobe"""," ""kingston"""," ""1"""," ""5000""",Sep-02,,1472226897," """""
18,U22K1SX9N," ""kobe"""," ""kingston"""," ""1"""," ""5000""",Sep-02,,1472228099," """""
19,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""6000""",Sep-02,,1472141531,
20,U22K1SX9N," ""chicago""",," ""6"""," ""6000""",Sep-02,,1472147930,
21,U22K1SX9N," ""chicago""",," ""2"""," ""6000""",Sep-02,,1472147938,
22,U22K1SX9N," ""chicago""",,,,Sep-02,,1472147939,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""Montreal"""," ""porto"""," ""3"""," ""12400""",Septemeber second," ""1""",1472235718," ""7"""
1,U24V2QUKC," ""jerusalem"""," ""porto"""," ""1"""," ""13700""",Septemeber second," ""3000""",1472235631," ""2"""
2,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""1800""",Septemeber second," ""7000""",1472235639," ""2"""
3,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""1800""",Septemeber second," ""500""",1472235640," ""2"""
4,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""1800""",Septemeber second," ""4500""",1472235640," ""2"""
5,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""2000""",Septemeber second," ""4000""",1472235641," ""2"""
6,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""2000""",Septemeber second," ""3000""",1472235644," ""2"""
7,U24V2QUKC," ""jerusalem"""," ""porto alegre"""," ""1"""," ""2000""",Septemeber second," ""5000""",1472235644," ""2"""
8,U24V2QUKC," ""jerusalem"""," ""santo domingo"""," ""1"""," ""2000""",Septemeber second," ""6000""",1472235735," ""2"""
9,U24V2QUKC," ""jerusalem"""," ""santo domingo"""," ""1"""," ""2700""",Septemeber second," ""7000""",1472235737," ""2"""
10,U24V2QUKC," ""jerusalem"""," ""santo domingo"""," ""1"""," ""2700""",Septemeber second," ""8500""",1472235756," ""1"""
11,U24V2QUKC," ""jerusalem"""," ""santo domingo"""," ""1"""," ""2700""",Septemeber second," ""7000""",1472235756," ""7"""
12,U24V2QUKC," ""vitoria"""," ""porto alegre"""," ""1"""," ""5800""",Septemeber second," ""1000""",1472235810," """""
13,U24V2QUKC," ""vitoria"""," ""porto alegre"""," ""1"""," ""5800""",Septemeber second," ""4000""",1472235983," """""
14,U24V2QUKC," ""vitoria"""," ""santo domingo"""," ""1"""," ""3000""",Septemeber second,,1472236162," """""
15,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""3000""",Aug-28,,1472231210," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""Houston"""," ""Punta Cana"""," ""1"""," ""3100""",after september 8," ""1""",1472244253," ""3"""
1,U22K1SX9N," ""Houston"""," ""Puebla"""," ""1"""," ""3100""",after september 8," ""3000""",1472244399," ""3"""
2,U22K1SX9N," ""Houston"""," ""ulsan"""," ""1"""," ""3100""",after september 8," ""7000""",1472244711," ""3"""
3,U24V2QUKC," ""mexico city"""," ""ciudad juarez"""," ""1"""," ""3100""",after september 8," ""500""",1472244175," ""1"""
4,U24V2QUKC," ""mexico city"""," ""Kobe"""," ""1"""," ""3100""",after september 8," ""4500""",1472244479," ""1"""
5,U24V2QUKC," ""mexico city"""," ""ciudad juarez"""," ""1"""," ""3100""",after september 8," ""4000""",1472244591," ""1"""
6,U22K1SX9N," ""jerusalem"""," ""birmingham"""," ""3"""," ""3200""",Sep-13," ""3000""",1472240489," ""2"""
7,U22K1SX9N," ""jerusalem"""," ""birmingham"""," ""3"""," ""400""",Sep-13," ""5000""",1472240491," ""2"""
8,U22K1SX9N," ""Kabul"""," ""Recife"""," ""8"""," ""400""",Septemeber second," ""6000""",1472237452," ""2"""
9,U22K1SX9N," ""Kabul"""," ""Recife"""," ""8"""," ""400""",Septemeber second," ""7000""",1472237470," ""2"""
10,U22K1SX9N," ""Kabul"""," ""santo domingo"""," ""8"""," ""400""",Septemeber second," ""8500""",1472237746," ""1"""
11,U24V2QUKC," ""monterrey"""," ""santo domingo"""," ""1"""," ""400""",Septemeber second," ""7000""",1472236931," ""7"""
12,U24V2QUKC," ""monterrey"""," ""porto alegre"""," ""1"""," ""400""",Septemeber second," ""1000""",1472236931," """""
13,U24V2QUKC," ""monterrey"""," ""porto alegre"""," ""1"""," ""400""",Septemeber second," ""4000""",1472236931," """""
14,U24V2QUKC," ""monterrey"""," ""santo domingo"""," ""1"""," ""400""",Septemeber second,,1472236932," """""
15,U24V2QUKC," ""monterrey"""," ""sao paulo"""," ""1"""," ""400""",Septemeber second,,1472236960," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U260BGVS6," ""st. petersburg"""," ""osaka"""," ""3"""," ""15000""",Aug-29," ""1""",1472487419," ""6"""
1,U260BGVS6," ""st. petersburg"""," ""brasilia"""," ""3"""," ""15000""",Aug-29," ""3000""",1472487524," ""6"""
2,U260BGVS6," ""st. petersburg"""," ""athens"""," ""3"""," ""15000""",Aug-29," ""7000""",1472487725," ""6"""
3,U22K1SX9N," ""tijuana"""," ""buenos aires"""," ""2"""," ""15000""",Aug-27," ""500""",1472485192," ""6"""
4,U260BGVS6," ""Toronto"""," ""Mexico City"""," ""2"""," ""4100""",Aug-27," ""4500""",1472484986," ""1"""
5,U22K1SX9N," ""philadelphia"""," ""phoenix"""," ""2"""," ""2600""",Aug-30," ""4000""",1472483628," ""1"""
6,U22K1SX9N," ""philadelphia"""," ""Montreal"""," ""2"""," ""2600""",Aug-30," ""3000""",1472484067," ""1"""
7,U22K1SX9N," ""Tijuana"""," ""Manas"""," ""1"""," ""4500""",Sep-08," ""5000""",1472481089," ""2"""
8,U22K1SX9N," ""Tijuana"""," ""Manas"""," ""1"""," ""4500""",Sep-08," ""6000""",1472481118," ""2"""
9,U22K1SX9N," ""Tijuana"""," ""Manas"""," ""1"""," ""4500""",Sep-08," ""7000""",1472481121," ""2"""
10,U22K1SX9N," ""Tijuana"""," ""Manas"""," ""1"""," ""4500""",Sep-08," ""8500""",1472481122," ""1"""
11,U22K1SX9N," ""tijuana"""," ""manas"""," ""1"""," ""4500""",Sep-08," ""7000""",1472481199," ""7"""
12,U22K1SX9N," ""pittsburgh"""," ""leon"""," ""1"""," ""4500""",Sep-08," ""1000""",1472481211," """""
13,U22K1SX9N," ""tijuana"""," ""pittsburgh"""," ""1"""," ""4500""",Sep-08," ""4000""",1472481306," """""
14,U22K1SX9N," ""tijuana"""," ""kyoto"""," ""1"""," ""4500""",Sep-08,,1472481483," """""
15,U22K1SX9N," ""tijuana"""," ""curitiba"""," ""1"""," ""4500""",Sep-08,,1472481665," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U260BGVS6," ""Santos"""," ""Vancouver"""," ""1"""," ""4000""",August 29th," ""1""",1472495204," ""3"""
1,U22K1SX9N," ""mexico city"""," ""brasilia"""," ""2"""," ""4000""",August 29th," ""3000""",1472495113," ""1"""
2,U22K1SX9N," ""mexico city"""," ""paris"""," ""2"""," ""4000""",August 29th," ""7000""",1472495365," ""1"""
3,U22K1SX9N," ""mexico city"""," ""paris"""," ""2"""," ""3800""",August 29th," ""500""",1472495522," ""1"""
4,U22K1SX9N," ""recife"""," ""phoenix"""," ""2"""," ""3800""",August 29th," ""4500""",1472495199," ""3"""
5,U22K1SX9N," ""recife"""," ""phoenix"""," ""2"""," ""3800""",August 29th," ""4000""",1472495265," ""3"""
6,U22K1SX9N," ""recife"""," ""goiania"""," ""2"""," ""3800""",August 29th," ""3000""",1472495506," ""3"""
7,U22K1SX9N," ""recife"""," ""goiania"""," ""2"""," ""3800""",August 29th," ""5000""",1472495531," ""3"""
8,U22K1SX9N," ""Recife"""," ""goiania"""," ""2"""," ""3800""",August 29th," ""6000""",1472495709," ""3"""
9,U22K1SX9N," ""Recife"""," ""goiania"""," ""2"""," ""3800""",August 29th," ""7000""",1472495712," ""3"""
10,U22K1SX9N," ""Tijuana"""," ""Manas"""," ""1"""," ""4500""",Sep-08," ""8500""",1472481122," ""1"""
11,U22K1SX9N," ""tijuana"""," ""manas"""," ""1"""," ""4500""",Sep-08," ""7000""",1472481199," ""7"""
12,U22K1SX9N," ""pittsburgh"""," ""leon"""," ""1"""," ""4500""",Sep-08," ""1000""",1472481211," """""
13,U22K1SX9N," ""tijuana"""," ""pittsburgh"""," ""1"""," ""4500""",Sep-08," ""4000""",1472481306," """""
14,U22K1SX9N," ""tijuana"""," ""kyoto"""," ""1"""," ""4500""",Sep-08,,1472481483," """""
15,U22K1SX9N," ""tijuana"""," ""curitiba"""," ""1"""," ""4500""",Sep-08,,1472481665," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""phoenix"""," ""kobe"""," ""1"""," ""3300""",Sep-13," ""1""",1472505195," ""1"""
1,U22K1SX9N," ""phoenix"""," ""kobe"""," ""1"""," ""9700""",Sep-13," ""3000""",1472505306," ""1"""
2,U22K1SX9N," ""phoenix"""," ""kobe"""," ""1"""," ""9700""",Sep-13," ""13000""",1472505306," ""1"""
3,U22K1SX9N," ""phoenix"""," ""burlington"""," ""1"""," ""9700""",Sep-13," ""13000""",1472505461," ""1"""
4,U260BGVS6," ""sendai"""," ""vancouver"""," ""2"""," ""2300""",Sep-13," ""8000""",1472504409," ""5"""
5,U260BGVS6," ""sendai"""," ""vancouver"""," ""2"""," ""3800""",Sep-13," ""5000""",1472504505," ""5"""
6,U260BGVS6," ""sendai"""," ""vancouver"""," ""2"""," ""3800""",Sep-13," ""10000""",1472504507," ""5"""
7,U260BGVS6," ""sendai"""," ""rio de janeiro"""," ""2"""," ""3800""",Sep-13," ""9000""",1472504660," ""5"""
8,U260BGVS6," ""sendai"""," ""rio de janeiro"""," ""2"""," ""3800""",Sep-13," ""8000""",1472504662," ""5"""
9,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""3800""",Sep-13," ""7000""",1472504771," ""5"""
10,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""6000""",1472504774," ""5"""
11,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""7000""",1472504800," ""5"""
12,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""1000""",1472504865," ""5"""
13,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""4000""",1472504920," ""5"""
14,U22K1SX9N," ""tijuana"""," ""kyoto"""," ""1"""," ""4500""",Sep-08,,1472481483," """""
15,U22K1SX9N," ""tijuana"""," ""curitiba"""," ""1"""," ""4500""",Sep-08,,1472481665," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U260BGVS6," ""Calgary"""," ""Punta Cana"""," ""2"""," ""2400""",Aug-30," ""1""",1472571317," ""7"""
1,U260BGVS6," ""Calgary"""," ""Rosario"""," ""2"""," ""2400""",Aug-30," ""3000""",1472571502," ""2"""
2,U260BGVS6," ""Calgary"""," ""Frankfurt"""," ""2"""," ""2400""",Aug-30," ""13000""",1472571610," ""2"""
3,U260BGVS6," ""Toronto"""," ""Frankfurt"""," ""2"""," ""2400""",Aug-30," ""13000""",1472571723," ""2"""
4,U260BGVS6," ""Toronto"""," ""Rosario"""," ""2"""," ""2400""",Aug-30," ""8000""",1472571741," ""5"""
5,U260BGVS6," ""Toronto"""," ""Punta Cana"""," ""2"""," ""2400""",Aug-30," ""5000""",1472571754," ""5"""
6,U260BGVS6," ""Mannheim"""," ""Sao Paulo"""," ""1"""," ""3800""",September 6th," ""10000""",1472507363," ""5"""
7,U260BGVS6," ""sendai"""," ""rio de janeiro"""," ""2"""," ""3800""",Sep-13," ""9000""",1472504660," ""5"""
8,U260BGVS6," ""sendai"""," ""rio de janeiro"""," ""2"""," ""3800""",Sep-13," ""8000""",1472504662," ""5"""
9,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""3800""",Sep-13," ""7000""",1472504771," ""5"""
10,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""6000""",1472504774," ""5"""
11,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""7000""",1472504800," ""5"""
12,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""1000""",1472504865," ""5"""
13,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""4000""",1472504920," ""5"""
14,U22K1SX9N," ""tijuana"""," ""kyoto"""," ""1"""," ""4500""",Sep-08,,1472481483," """""
15,U22K1SX9N," ""tijuana"""," ""curitiba"""," ""1"""," ""4500""",Sep-08,,1472481665," """""
16,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5800""",Aug-28,,1472231211," """""
17,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231212," """""
18,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""5000""",Aug-28,,1472231237," """""
19,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231267,
20,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231268,
21,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4"""," ""6000""",Aug-28,,1472231275,
22,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231279,
23,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231322,
24,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
25,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231323,
26,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231324,
27,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231409,
28,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
29,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231448,
30,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231552,
31,U22K1SX9N," ""tofino"""," ""sao paulo"""," ""4""",,Aug-28,,1472231553,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U24V2QUKC," ""Monterrey"""," ""Curitiba"""," ""1"""," ""2800""",Sep-16," ""1""",1472582286," ""3"""
1,U24V2QUKC," ""Monterrey"""," ""Belem"""," ""1"""," ""2800""",Sep-16," ""3000""",1472582755," ""3"""
2,U24V2QUKC," ""Monterrey"""," ""Punta Cana"""," ""1"""," ""2800""",Sep-16," ""13000""",1472582997," ""1"""
3,U24V2QUKC," ""vancouver"""," ""berlin"""," ""6"""," ""1200""",Sep-16," ""13000""",1472581401," ""1"""
4,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""1200""",Sep-16," ""8000""",1472577884," ""1"""
5,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""2400""",Sep-16," ""5000""",1472577895," ""1"""
6,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""3800""",Sep-16," ""10000""",1472577898," ""1"""
7,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""3800""",Sep-16," ""9000""",1472577919," ""1"""
8,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""3800""",Sep-16," ""8000""",1472577947," ""1"""
9,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""1200""",Sep-16," ""7000""",1472577966," ""1"""
10,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""1500""",Sep-16," ""6000""",1472577984," ""1"""
11,U22K1SX9N," ""Seattle"""," ""Burlington"""," ""2"""," ""3000""",Sep-16," ""7000""",1472577994," ""1"""
12,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""1000""",1472504865," ""5"""
13,U260BGVS6," ""sendai"""," ""sacramento"""," ""2"""," ""4500""",Sep-13," ""4000""",1472504920," ""5"""
