,ID,Origin,Destination,month,day,nadults,Budget,price_min,timestamp,num_children,label
653,U2709166N,kingston,Punta Cana,9,8,4,3000,1000,1471977896,0,261
654,U2709166N,kingston,Punta Cana,9,8,4,3000,4000,1471977897,0,261
655,U2709166N,kingston,Punta Cana,9,8,4,3000,3213,1471977897,0,261
656,U2709166N,kingston,Punta Cana,9,8,4,3000,3213,1471977898,0,261
657,U2709166N,kingston,Punta Cana,9,8,4,3000,3213,1471977898,0,261
658,U2709166N,kingston,Punta Cana,9,8,4,13200,3213,1471977910,0,261
659,U2709166N,kingston,Punta Cana,9,8,4,13200,3213,1471977912,0,261
660,U22HTHYNP,kingston,Washington,8,18,1,12600,1700,1471281154,4,262
661,U22HTHYNP,kingston,columbo,8,18,1,12600,1700,1471280995,4,263
662,U2709166N,kingston,salvador,8,31,1,2500,1,1472670312,6,264
663,U22K1SX9N,kobe,belem,9,2,6,3000,1000,1472140319,0,265
664,U22K1SX9N,kobe,belem,9,2,6,3000,1000,1472140319,0,265
665,U22K1SX9N,kobe,belem,9,2,6,3000,1000,1472140319,0,265
666,U22K1SX9N,kobe,kingston,9,2,1,5800,3213,1472226654,0,266
667,U22K1SX9N,kobe,kingston,9,2,1,5000,3213,1472226897,0,266
668,U22K1SX9N,kobe,kingston,9,2,1,5000,3213,1472228099,0,266
669,U22K1SX9N,kobe,leon,9,2,6,2700,8500,1472140017,7,267
670,U22K1SX9N,kobe,leon,9,2,6,9700,7000,1472140236,7,267
671,U22K1SX9N,kobe,leon,9,2,6,13200,3213,1472141467,0,267
672,U22K1SX9N,kobe,leon,9,2,6,6000,3213,1472141531,2,267
673,U22K1SX9N,kobe,leon,9,2,6,9700,7000,1472140236,7,267
674,U22K1SX9N,kobe,leon,9,2,6,13200,3213,1472141467,0,267
675,U22K1SX9N,kobe,leon,9,2,6,6000,3213,1472141531,2,267
676,U22K1SX9N,kobe,leon,9,2,6,9700,7000,1472140236,7,267
677,U22K1SX9N,kobe,leon,9,2,6,13200,3213,1472141467,0,267
678,U22K1SX9N,kobe,leon,9,2,6,6000,3213,1472141531,2,267
679,U22K1SX9N,kobe,leon,9,2,6,6000,3213,1472141531,2,267
680,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
681,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
682,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140926,0,268
683,U22K1SX9N,kobe,rosario,9,2,6,13200,3213,1472140968,0,268
684,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
685,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
686,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140926,0,268
687,U22K1SX9N,kobe,rosario,9,2,6,13200,3213,1472140968,0,268
688,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
689,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140662,0,268
690,U22K1SX9N,kobe,rosario,9,2,6,3000,3213,1472140926,0,268
691,U22K1SX9N,kobe,rosario,9,2,6,13200,3213,1472140968,0,268
692,U22K1SX9N,kobe,rosarioe,9,2,6,3000,4000,1472140638,0,269
693,U22K1SX9N,kobe,rosarioe,9,2,6,3000,4000,1472140638,0,269
694,U22K1SX9N,kobe,rosarioe,9,2,6,3000,4000,1472140638,0,269
695,U22K1SX9N,la paz,indianapolis,9,2,1,5800,6000,1472226110,2,270
696,U22K1SX9N,la paz,indianapolis,9,2,1,5800,7000,1472226199,2,270
697,U22K1SX9N,la paz,indianapolis,9,2,1,5800,8500,1472226199,1,270
698,U22K1SX9N,la paz,indianapolis,9,2,1,5800,7000,1472226200,7,270
699,U22K1SX9N,la paz,indianapolis,9,2,1,5800,1000,1472226200,0,270
700,U22K1SX9N,la paz,indianapolis,9,2,1,5800,4000,1472226205,0,270
701,U22K1SX9N,la paz,indianapolis,9,2,1,3000,3213,1472226225,0,270
702,U22K1SX9N,la paz,indianapolis,9,2,1,3000,3213,1472226252,0,270
703,U22K1SX9N,la paz,nagoya,9,2,1,5800,7000,1472226026,1,271
704,U22K1SX9N,la paz,nagoya,9,2,1,5800,500,1472226052,1,271
705,U22K1SX9N,la paz,nagoya,9,2,1,5800,4500,1472226060,12,271
706,U22K1SX9N,la paz,nagoya,9,2,1,5800,4000,1472226061,12,271
707,U22K1SX9N,la paz,nagoya,9,2,1,5800,3000,1472226061,2,271
708,U22K1SX9N,la paz,nagoya,9,2,1,5800,5000,1472226062,2,271
709,U231PNNA3,lima,Punta Cana,8,31,2,9700,8500,1471979188,7,272
710,U231PNNA3,lima,Punta Cana,8,31,2,9700,7000,1471979232,7,272
711,U231PNNA3,lima,Punta Cana,8,31,2,9700,8500,1471979188,7,272
712,U231PNNA3,lima,Punta Cana,8,31,2,9700,7000,1471979232,7,272
713,U231PNNA3,lima,santa cruz,8,31,2,9700,3200,1471979111,7,273
714,U231PNNA3,lima,santa cruz,8,31,2,9700,5000,1471979128,7,273
715,U231PNNA3,lima,santa cruz,8,31,2,9700,6000,1471979152,7,273
716,U231PNNA3,lima,santa cruz,8,31,2,9700,7000,1471979168,7,273
717,U231PNNA3,lima,santa cruz,8,31,2,9700,5000,1471979128,7,273
718,U231PNNA3,lima,santa cruz,8,31,2,9700,6000,1471979152,7,273
719,U231PNNA3,lima,santa cruz,8,31,2,9700,7000,1471979168,7,273
720,U24V2QUKC,london,rome,8,31,1,5600,3200,1471880274,7,274
721,U24V2QUKC,london,rome,8,31,2,18600,3200,1471880439,4,274
722,U24V2QUKC,london,rome,8,31,1,5600,3200,1471880274,7,274
723,U24V2QUKC,london,rome,8,31,2,18600,3200,1471880439,4,274
724,U24V2QUKC,london,rome,8,31,2,18600,3200,1471880439,4,274
725,U24V2QUKC,london,rome,8,31,2,18600,3200,1471880439,4,274
726,U22K1SX9N,madrid,sydney,9,2,6,2700,6000,1472139745,7,275
727,U22K1SX9N,madrid,sydney,9,2,6,2700,7000,1472139748,7,275
728,U22K1SX9N,melbourne,fukuoka,8,24,5,3600,1,1472134700,4,276
729,U24V2QUKC,mexico city,Kobe,9,8,1,3100,4500,1472244479,1,277
730,U22K1SX9N,mexico city,brasilia,8,29,2,4000,3000,1472495113,1,278
731,U24V2QUKC,mexico city,ciudad juarez,9,8,1,3100,500,1472244175,1,279
732,U24V2QUKC,mexico city,ciudad juarez,9,8,1,3100,4000,1472244591,1,279
733,U22K1SX9N,mexico city,paris,8,29,2,4000,7000,1472495365,1,280
734,U22K1SX9N,mexico city,paris,8,29,2,3800,500,1472495522,1,280
735,U21RP4FCY,mexico city,porto alegre,8,13,1,3000,1700,1471282812,4,281
736,U21RP4FCY,mexico city,porto alegre,8,13,1,3000,1700,1471282871,4,281
737,U24V2QUKC,minneapolis,fortaleza,8,30,1,1400,4000,1472157869,1,282
738,U2709166N,minneapolis,las vegas,8,31,1,4500,13000,1472669596,6,283
739,U24V2QUKC,minneapolis,puebla,8,30,1,1400,3000,1472157973,1,284
740,U2709166N,minneapolis,tampa,8,31,1,2500,2000,1472669545,6,285
741,U23KR88NT,monterrey,brasilia,8,27,5,3800,3200,1471894490,2,286
742,U23KR88NT,monterrey,porto alegre,8,27,1,3800,2500,1471893613,7,287
743,U23KR88NT,monterrey,porto alegre,8,27,5,3800,850,1471893691,3,287
744,U24V2QUKC,monterrey,porto alegre,9,15,1,400,1000,1472236931,0,288
745,U24V2QUKC,monterrey,porto alegre,9,15,1,400,4000,1472236931,0,288
746,U23KR88NT,monterrey,punta cana,8,27,5,3800,1200,1471894325,3,289
747,U24V2QUKC,monterrey,santo domingo,9,15,1,400,7000,1472236931,7,290
748,U24V2QUKC,monterrey,santo domingo,9,15,1,400,3213,1472236932,0,290
749,U24V2QUKC,monterrey,sao paulo,9,15,1,400,3213,1472236960,0,291
750,U23KR88NT,montreal,sydney,8,15,2,1400,7000,1472052374,2,292
751,U22HTHYNP,mos eisley,boston,8,15,1,6000,1700,1471294960,4,293
752,U23KPC9QV,new york,burlington,8,28,4,23300,3200,1471892201,2,294
753,U23KPC9QV,new york,naples,8,28,4,10000,3200,1471892212,2,295
754,U22K1SX9N,north vancouver,Manaus,9,6,1,4800,1,1472850767,6,296
755,U22K1SX9N,north vancouver,Marseille,9,6,1,1000,2000,1472850774,6,297
756,U22K1SX9N,north vancouver,Porto Alegre,9,6,1,200,8000,1472850799,5,298
757,U22K1SX9N,north vancouver,Rosario,9,6,1,500,13000,1472850785,6,299
758,U22K1SX9N,north vancouver,Tijuana,9,6,1,130,5000,1472850813,5,300
759,U22K1SX9N,north vancouver,rosario,9,6,1,100,13000,1472850794,5,301
760,U22K1SX9N,paris,Tijuana,8,25,2,4000,2000,1471983711,2,302
761,U22K1SX9N,paris,san jose,8,25,2,8600,1,1471983480,2,303
762,U2AMZ8TLK,paris,san juan,9,26,1,7600,13000,1473708247,4,304
763,U2AMZ8TLK,paris,san juan,9,26,1,9100,3000,1473708738,4,304
764,U22K1SX9N,philadelphia,Montreal,8,30,2,2600,3000,1472484067,1,305
765,U22K1SX9N,philadelphia,phoenix,8,30,2,2600,4000,1472483628,1,306
766,U22K1SX9N,phoenix,burlington,9,13,1,9700,13000,1472505461,1,307
767,U22K1SX9N,phoenix,kobe,9,13,1,3300,1,1472505195,1,308
768,U22K1SX9N,phoenix,kobe,9,13,1,9700,3000,1472505306,1,308
769,U22K1SX9N,phoenix,kobe,9,13,1,9700,13000,1472505306,1,308
770,U22K1SX9N,pittsburgh,leon,9,8,1,4500,1000,1472481211,0,309
771,U22K1SX9N,pittsburgh,leon,9,8,1,4500,1000,1472481211,0,309
772,U22HTHYNP,porto alegre,boston,8,15,1,6000,1700,1471294834,4,310
773,U22K1SX9N,porto alegre,paris,8,30,1,4600,5000,1472157941,1,311
774,U231PNNA3,punta cana,kobe,9,8,1,1700,6000,1472754071,1,312
775,U231PNNA3,punta cana,kobe,9,8,1,3000,7000,1472754071,1,312
776,U231PNNA3,punta cana,kobe,9,8,2,4500,1000,1472754119,5,312
777,U231PNNA3,punta cana,kobe,9,8,2,4500,1000,1472754119,5,312
778,U231PNNA3,punta cana,kobe,9,8,2,4500,1000,1472754119,5,312
779,U2AMZ8TLK,punta cana,los angeles,9,20,4,4300,9000,1473282390,7,313
780,U2AMZ8TLK,punta cana,los angeles,9,20,4,1200,8000,1473282393,7,313
781,U2AMZ8TLK,punta cana,los angeles,9,20,4,1200,7000,1473282394,7,313
782,U2AMZ8TLK,punta cana,los angeles,9,20,4,5800,3213,1473282649,0,313
783,U2AMZ8TLK,punta cana,los angeles,9,20,4,1200,3213,1473282677,0,313
784,U2AMZ8TLK,punta cana,los angeles,9,20,4,5000,3213,1473282725,0,313
785,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
786,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
787,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
788,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
789,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
790,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
791,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
792,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
793,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
794,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
795,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
796,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
797,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
798,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
799,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
800,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
801,U2AMZ8TLK,punta cana,los angeles,9,20,4,6000,3213,1473282677,2,313
802,U2AMZ8TLK,punta cana,los angeles,9,20,4,5724,3213,1473282725,2,313
803,U2AMZ8TLK,punta cana,punta cana,9,20,4,7400,6000,1473282407,5,314
804,U2AMZ8TLK,punta cana,punta cana,9,20,4,2300,7000,1473282419,5,314
805,U2AMZ8TLK,punta cana,punta cana,9,20,4,2300,1000,1473282521,7,314
806,U2AMZ8TLK,punta cana,punta cana,9,20,4,4500,4000,1473282529,7,314
807,U2AMZ8TLK,punta cana,punta cana,9,20,4,4500,3213,1473282537,7,314
808,U2AMZ8TLK,punta cana,punta cana,9,20,4,4500,3213,1473282546,0,314
809,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282732,2,314
810,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
811,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
812,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
813,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
814,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
815,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
816,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
817,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
818,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
819,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
820,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
821,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
822,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
823,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
824,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
825,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
826,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
827,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
828,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
829,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
830,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
831,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
832,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
833,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
834,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
835,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
836,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
837,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
838,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
839,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
840,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
841,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
842,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
843,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
844,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
845,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
846,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
847,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
848,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
849,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
850,U2AMZ8TLK,punta cana,punta cana,9,20,4,6000,3213,1473282740,2,314
851,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282732,2,314
852,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282740,2,314
853,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282781,2,314
854,U2AMZ8TLK,punta cana,punta cana,9,20,4,5724,3213,1473282788,2,314
855,U22K1SX9N,recife,goiania,8,29,2,3800,3000,1472495506,3,315
856,U22K1SX9N,recife,goiania,8,29,2,3800,5000,1472495531,3,315
857,U22K1SX9N,recife,phoenix,8,29,2,3800,4500,1472495199,3,316
858,U22K1SX9N,recife,phoenix,8,29,2,3800,4000,1472495265,3,316
859,U22HTHYNP,rome,boston,8,15,1,6000,1700,1471294968,4,317
860,U22HTHYNP,rome,boston,8,15,1,6000,1700,1471294976,4,317
861,U22HTHYNP,rome,porto alegre,8,15,1,6000,3213,1471295169,0,318
862,U22HTHYNP,rome,porto alegre,8,15,6,6000,3213,1471295298,0,318
863,U22HTHYNP,rome,porto alegre,8,15,6,3700,3213,1471295397,0,318
864,U22HTHYNP,rome,porto alegre,8,15,6,3700,3213,1471295397,0,318
865,U22HTHYNP,rome,porto alegre,8,15,6,3700,3213,1471295397,0,318
866,U24V2QUKC,salvador,miami,8,30,2,4200,1800,1472068980,2,319
867,U24V2QUKC,salvador,miami,8,30,2,4200,3200,1472069187,7,319
868,U24V2QUKC,salvador,miami,8,30,2,5000,5000,1472069201,7,319
869,U24V2QUKC,salvador,miami,8,30,2,4200,6000,1472069214,7,319
870,U24V2QUKC,salvador,miami,8,30,2,9700,7000,1472069242,7,319
871,U23KR88NT,san francisco,Montreal,9,2,1,2700,1800,1472140489,2,320
872,U22K1SX9N,san francisco,baltimore,9,6,4,9700,3200,1471988013,7,321
873,U22K1SX9N,san francisco,miami,9,6,4,4000,1800,1471987972,2,322
874,U23KR88NT,san francisco,paris,9,2,1,2700,5000,1472140711,7,323
875,U23KR88NT,san francisco,sydney,9,2,1,3600,7500,1472140512,2,324
876,U23KR88NT,san francisco,sydney,9,2,1,2700,3200,1472140512,7,324
877,U24V2QUKC,santiago,Queenstown,8,15,7,2000,1,1472057129,2,325
878,U24V2QUKC,santiago,Queenstown,8,15,7,2000,1000,1472057129,2,325
879,U24V2QUKC,santiago,Queenstown,8,15,7,11300,5000,1472057153,2,325
880,U24V2QUKC,santiago,Queenstown,8,15,7,12800,2000,1472057765,2,325
881,U231PNNA3,santiago,hamburg,9,9,6,4900,3000,1471967414,5,326
882,U231PNNA3,santiago,rome,9,9,6,6700,1,1471967086,4,327
883,U231PNNA3,santiago,rome,9,9,6,4900,10000,1471967180,5,327
884,U231PNNA3,santiago,rome,9,9,6,4900,7000,1471967195,5,327
885,U2709166N,santo domingo,Sacramento,9,15,4,4300,13000,1473275784,3,328
886,U260BGVS6,sendai,rio de janeiro,9,13,2,3800,9000,1472504660,5,329
887,U260BGVS6,sendai,rio de janeiro,9,13,2,3800,8000,1472504662,5,329
888,U260BGVS6,sendai,rio de janeiro,9,13,2,3800,9000,1472504660,5,329
889,U260BGVS6,sendai,rio de janeiro,9,13,2,3800,8000,1472504662,5,329
890,U260BGVS6,sendai,sacramento,9,13,2,3800,7000,1472504771,5,330
891,U260BGVS6,sendai,sacramento,9,13,2,4500,6000,1472504774,5,330
892,U260BGVS6,sendai,sacramento,9,13,2,4500,7000,1472504800,5,330
893,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
894,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
895,U260BGVS6,sendai,sacramento,9,13,2,3800,7000,1472504771,5,330
896,U260BGVS6,sendai,sacramento,9,13,2,4500,6000,1472504774,5,330
897,U260BGVS6,sendai,sacramento,9,13,2,4500,7000,1472504800,5,330
898,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
899,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
900,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
901,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
902,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
903,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
904,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
905,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
906,U260BGVS6,sendai,sacramento,9,13,2,4500,1000,1472504865,5,330
907,U260BGVS6,sendai,sacramento,9,13,2,4500,4000,1472504920,5,330
908,U260BGVS6,sendai,vancouver,9,13,2,2300,8000,1472504409,5,331
909,U260BGVS6,sendai,vancouver,9,13,2,3800,5000,1472504505,5,331
910,U260BGVS6,sendai,vancouver,9,13,2,3800,10000,1472504507,5,331
911,U2AMZ8TLK,st. louis,kabul,9,15,1,6800,1,1473277058,1,332
912,U2709166N,st. louis,rosario,9,1,1,3600,3000,1473457064,7,333
913,U260BGVS6,st. petersburg,athens,8,29,3,15000,7000,1472487725,6,334
914,U260BGVS6,st. petersburg,brasilia,8,29,3,15000,3000,1472487524,6,335
915,U260BGVS6,st. petersburg,osaka,8,29,3,15000,1,1472487419,6,336
916,U24V2QUKC,tampa,ciudad juarez,9,8,1,3000,4000,1472066536,0,337
917,U24V2QUKC,tampa,ciudad juarez,9,8,1,3000,4000,1472066536,0,337
918,U24V2QUKC,tampa,lima,9,8,1,3000,1000,1472066142,0,338
919,U24V2QUKC,tampa,lima,9,8,1,3000,1000,1472066142,0,338
920,U24V2QUKC,tampa,long beach,9,8,1,9700,8500,1472065874,7,339
921,U24V2QUKC,tampa,long beach,9,8,1,9700,7000,1472065907,7,339
922,U24V2QUKC,tampa,long beach,9,8,1,9700,8500,1472065874,7,339
923,U24V2QUKC,tampa,long beach,9,8,1,9700,7000,1472065907,7,339
924,U24V2QUKC,tampa,marseille,8,27,1,13200,3213,1472064504,0,340
925,U24V2QUKC,tampa,marseille,8,27,1,13200,3213,1472064509,0,340
926,U24V2QUKC,tampa,marseille,8,27,1,13200,3213,1472064504,0,340
927,U24V2QUKC,tampa,marseille,8,27,1,13200,3213,1472064509,0,340
928,U24V2QUKC,tampa,milan,9,8,1,5000,6000,1472065500,7,341
929,U24V2QUKC,tampa,phoenix,9,8,1,9700,7000,1472065688,7,342
930,U24V2QUKC,tampa,santo domingo,9,8,1,5000,3200,1472065100,7,343
931,U24V2QUKC,tampa,santo domingo,9,8,1,5000,5000,1472065100,7,343
932,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067296,0,343
933,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067388,0,343
934,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067405,0,343
935,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067296,0,343
936,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067388,0,343
937,U24V2QUKC,tampa,santo domingo,9,8,1,3000,3213,1472067405,0,343
938,U24V2QUKC,tampa,santo dominican,9,8,1,5000,1800,1472064865,2,344
939,U2709166N,tel aviv,Vancouver,9,6,1,3600,3000,1473698794,7,345
940,U22K1SX9N,tijuana,buenos aires,8,27,2,15000,500,1472485192,6,346
941,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
942,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
943,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
944,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
945,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
946,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
947,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
948,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
949,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
950,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
951,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
952,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
953,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
954,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
955,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
956,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
957,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
958,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
959,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
960,U22K1SX9N,tijuana,curitiba,9,8,1,4500,3213,1472481665,0,347
961,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
962,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
963,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
964,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
965,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
966,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
967,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
968,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
969,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
970,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
971,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
972,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
973,U22K1SX9N,tijuana,kyoto,9,8,1,4500,3213,1472481483,0,348
974,U22K1SX9N,tijuana,manas,9,8,1,4500,7000,1472481199,7,349
975,U22K1SX9N,tijuana,manas,9,8,1,4500,7000,1472481199,7,349
976,U22K1SX9N,tijuana,pittsburgh,9,8,1,4500,4000,1472481306,0,350
977,U22K1SX9N,tijuana,pittsburgh,9,8,1,4500,4000,1472481306,0,350
978,U23KR88NT,tijuana,punta cana,8,15,1,5000,7000,1472066101,2,351
979,U2709166N,tofino,melbourne,9,8,1,4500,1000,1472676958,5,352
980,U2709166N,tofino,melbourne,9,8,1,4500,1000,1472676958,5,352
981,U22K1SX9N,tofino,sao paulo,8,28,4,3000,3213,1472231210,0,353
982,U22K1SX9N,tofino,sao paulo,8,28,4,5800,3213,1472231211,0,353
983,U22K1SX9N,tofino,sao paulo,8,28,4,5000,3213,1472231212,0,353
984,U22K1SX9N,tofino,sao paulo,8,28,4,5000,3213,1472231237,0,353
985,U22K1SX9N,tofino,sao paulo,8,28,4,6000,3213,1472231267,2,353
986,U22K1SX9N,tofino,sao paulo,8,28,4,6000,3213,1472231268,2,353
987,U22K1SX9N,tofino,sao paulo,8,28,4,6000,3213,1472231275,2,353
988,U22K1SX9N,tofino,sao paulo,8,28,4,5724,3213,1472231279,2,353
